NodeId,BrowseName,DisplayName,NodeClass,Path
ns=1;s=Robot:Inputs/Outputs:CpuUsage:hmi,hmi,hmi,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/hmi
ns=1;s=Robot:Inputs/Outputs:CpuUsage:srs,srs,srs,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/srs
ns=1;s=Robot:Inputs/Outputs:CpuUsage:opcua,opcua,opcua,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/opcua
ns=1;s=Robot:Inputs/Outputs:CpuUsage:cpuLoadScore,cpuLoadScore,cpuLoadScore,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/cpuLoadScore
ns=1;s=Robot:Inputs/Outputs:CpuUsage:cpuLoadScoreMin,cpuLoadScoreMin,cpuLoadScoreMin,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/cpuLoadScoreMin
ns=1;s=Robot:Inputs/Outputs:CpuUsage:valInst,valInst,valInst,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/valInst
ns=1;s=Robot:Inputs/Outputs:CpuUsage:valSyncHighInst,valSyncHighInst,valSyncHighInst,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/valSyncHighInst
ns=1;s=Robot:Inputs/Outputs:CpuUsage:valSyncLowInst,valSyncLowInst,valSyncLowInst,Variable,Objects/Objects/Robot/Inputs/Outputs/CpuUsage/Ain/valSyncLowInst
ns=1;s=Robot:Inputs/Outputs:DsiIO:IsysValveFbk1-1,IsysValveFbk1-1,IsysValveFbk1-1,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/IsysValveFbk1-1
ns=1;s=Robot:Inputs/Outputs:DsiIO:IsysValveFbk1-2,IsysValveFbk1-2,IsysValveFbk1-2,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/IsysValveFbk1-2
ns=1;s=Robot:Inputs/Outputs:DsiIO:IsysValveFbk2-1,IsysValveFbk2-1,IsysValveFbk2-1,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/IsysValveFbk2-1
ns=1;s=Robot:Inputs/Outputs:DsiIO:IsysValveFbk2-2,IsysValveFbk2-2,IsysValveFbk2-2,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/IsysValveFbk2-2
ns=1;s=Robot:Inputs/Outputs:DsiIO:brakeFeedback1,brakeFeedback1,brakeFeedback1,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/brakeFeedback1
ns=1;s=Robot:Inputs/Outputs:DsiIO:brakeFeedback2,brakeFeedback2,brakeFeedback2,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/brakeFeedback2
ns=1;s=Robot:Inputs/Outputs:DsiIO:brakeFeedback3,brakeFeedback3,brakeFeedback3,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/brakeFeedback3
ns=1;s=Robot:Inputs/Outputs:DsiIO:brakeFeedback4,brakeFeedback4,brakeFeedback4,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/brakeFeedback4
ns=1;s=Robot:Inputs/Outputs:DsiIO:valvesError,valvesError,valvesError,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/valvesError
ns=1;s=Robot:Inputs/Outputs:DsiIO:brakesError,brakesError,brakesError,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/brakesError
ns=1;s=Robot:Inputs/Outputs:DsiIO:sdiError,sdiError,sdiError,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/sdiError
ns=1;s=Robot:Inputs/Outputs:DsiIO:brakeSupplyNonReducedUndershoot,brakeSupplyNonReducedUndershoot,brakeSupplyNonReducedUndershoot,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/brakeSupplyNonReducedUndershoot
ns=1;s=Robot:Inputs/Outputs:DsiIO:brakeSupplyReducedUndershoot,brakeSupplyReducedUndershoot,brakeSupplyReducedUndershoot,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/brakeSupplyReducedUndershoot
ns=1;s=Robot:Inputs/Outputs:DsiIO:logicSupplyUndershoot,logicSupplyUndershoot,logicSupplyUndershoot,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/logicSupplyUndershoot
ns=1;s=Robot:Inputs/Outputs:DsiIO:dsiOvertemperature,dsiOvertemperature,dsiOvertemperature,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Din/dsiOvertemperature
ns=1;s=Robot:Inputs/Outputs:DsiIO:QsysValve1-1,QsysValve1-1,QsysValve1-1,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Dout/QsysValve1-1
ns=1;s=Robot:Inputs/Outputs:DsiIO:QsysValve1-2,QsysValve1-2,QsysValve1-2,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Dout/QsysValve1-2
ns=1;s=Robot:Inputs/Outputs:DsiIO:QsysValve2-1,QsysValve2-1,QsysValve2-1,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Dout/QsysValve2-1
ns=1;s=Robot:Inputs/Outputs:DsiIO:QsysValve2-2,QsysValve2-2,QsysValve2-2,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Dout/QsysValve2-2
ns=1;s=Robot:Inputs/Outputs:DsiIO:brakeEnable1,brakeEnable1,brakeEnable1,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Dout/brakeEnable1
ns=1;s=Robot:Inputs/Outputs:DsiIO:brakeEnable2,brakeEnable2,brakeEnable2,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Dout/brakeEnable2
ns=1;s=Robot:Inputs/Outputs:DsiIO:brakeEnable3,brakeEnable3,brakeEnable3,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Dout/brakeEnable3
ns=1;s=Robot:Inputs/Outputs:DsiIO:brakeEnable4,brakeEnable4,brakeEnable4,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Dout/brakeEnable4
ns=1;s=Robot:Inputs/Outputs:DsiIO:UL_light,UL_light,UL_light,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Dout/UL_light
ns=1;s=Robot:Inputs/Outputs:DsiIO:dsi_temp,dsi_temp,dsi_temp,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Ain/dsi_temp
ns=1;s=Robot:Inputs/Outputs:DsiIO:motorProbe1_temp,motorProbe1_temp,motorProbe1_temp,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Ain/motorProbe1_temp
ns=1;s=Robot:Inputs/Outputs:DsiIO:motorProbe2_temp,motorProbe2_temp,motorProbe2_temp,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Ain/motorProbe2_temp
ns=1;s=Robot:Inputs/Outputs:DsiIO:motorProbe3_temp,motorProbe3_temp,motorProbe3_temp,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Ain/motorProbe3_temp
ns=1;s=Robot:Inputs/Outputs:DsiIO:motorProbe4_temp,motorProbe4_temp,motorProbe4_temp,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Ain/motorProbe4_temp
ns=1;s=Robot:Inputs/Outputs:DsiIO:encoder1_temp,encoder1_temp,encoder1_temp,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Ain/encoder1_temp
ns=1;s=Robot:Inputs/Outputs:DsiIO:encoder2_temp,encoder2_temp,encoder2_temp,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Ain/encoder2_temp
ns=1;s=Robot:Inputs/Outputs:DsiIO:encoder3_temp,encoder3_temp,encoder3_temp,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Ain/encoder3_temp
ns=1;s=Robot:Inputs/Outputs:DsiIO:encoder4_temp,encoder4_temp,encoder4_temp,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Ain/encoder4_temp
ns=1;s=Robot:Inputs/Outputs:DsiIO:dsi_state,dsi_state,dsi_state,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Ain/dsi_state
ns=1;s=Robot:Inputs/Outputs:DsiIO:dsi_errorCode,dsi_errorCode,dsi_errorCode,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Ain/dsi_errorCode
ns=1;s=Robot:Inputs/Outputs:DsiIO:operationCounter,operationCounter,operationCounter,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIO/Ain/operationCounter
ns=1;s=Robot:Inputs/Outputs:DsiIoSafe:safeInputState0,safeInputState0,safeInputState0,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIoSafe/Din/safeInputState0
ns=1;s=Robot:Inputs/Outputs:DsiIoSafe:safeInputState1,safeInputState1,safeInputState1,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIoSafe/Din/safeInputState1
ns=1;s=Robot:Inputs/Outputs:DsiIoSafe:safeInputState2,safeInputState2,safeInputState2,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIoSafe/Din/safeInputState2
ns=1;s=Robot:Inputs/Outputs:DsiIoSafe:safeInputState3,safeInputState3,safeInputState3,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIoSafe/Din/safeInputState3
ns=1;s=Robot:Inputs/Outputs:DsiIoSafe:safeInputState4,safeInputState4,safeInputState4,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIoSafe/Din/safeInputState4
ns=1;s=Robot:Inputs/Outputs:DsiIoSafe:safeInputState5,safeInputState5,safeInputState5,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIoSafe/Din/safeInputState5
ns=1;s=Robot:Inputs/Outputs:DsiIoSafe:safeInputState6,safeInputState6,safeInputState6,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIoSafe/Din/safeInputState6
ns=1;s=Robot:Inputs/Outputs:DsiIoSafe:safeInputState7,safeInputState7,safeInputState7,Variable,Objects/Objects/Robot/Inputs/Outputs/DsiIoSafe/Din/safeInputState7
ns=1;s=Robot:Inputs/Outputs:FastIO:fIn0,fIn0,fIn0,Variable,Objects/Objects/Robot/Inputs/Outputs/FastIO/Din/fIn0
ns=1;s=Robot:Inputs/Outputs:FastIO:fIn1,fIn1,fIn1,Variable,Objects/Objects/Robot/Inputs/Outputs/FastIO/Din/fIn1
ns=1;s=Robot:Inputs/Outputs:FastIO:fOut0,fOut0,fOut0,Variable,Objects/Objects/Robot/Inputs/Outputs/FastIO/Dout/fOut0
ns=1;s=Robot:Inputs/Outputs:FastIO:fOut1,fOut1,fOut1,Variable,Objects/Objects/Robot/Inputs/Outputs/FastIO/Dout/fOut1
ns=1;s=Robot:Inputs/Outputs:J206_EtherCAT:Coupler_D24403000:Din,Din,Din,Object,Objects/Objects/Robot/Inputs/Outputs/J206_EtherCAT/Coupler_D24403000/Din
ns=1;s=Robot:Inputs/Outputs:J206_EtherCAT:Coupler_D24403000:Dout,Dout,Dout,Object,Objects/Objects/Robot/Inputs/Outputs/J206_EtherCAT/Coupler_D24403000/Dout
ns=1;s=Robot:Inputs/Outputs:J206_EtherCAT:Enc0_D24442900:Din,Din,Din,Object,Objects/Objects/Robot/Inputs/Outputs/J206_EtherCAT/Enc0_D24442900/Din
ns=1;s=Robot:Inputs/Outputs:J206_EtherCAT:Enc0_D24442900:Dout,Dout,Dout,Object,Objects/Objects/Robot/Inputs/Outputs/J206_EtherCAT/Enc0_D24442900/Dout
ns=1;s=Robot:Inputs/Outputs:J206_EtherCAT:Enc0_D24442900:Ain,Ain,Ain,Object,Objects/Objects/Robot/Inputs/Outputs/J206_EtherCAT/Enc0_D24442900/Ain
ns=1;s=Robot:Inputs/Outputs:J206_EtherCAT:Enc0_D24442900:Aout,Aout,Aout,Object,Objects/Objects/Robot/Inputs/Outputs/J206_EtherCAT/Enc0_D24442900/Aout
ns=1;s=Robot:Inputs/Outputs:J206_EtherCAT:Term_1_(D24403100):Din,Din,Din,Object,Objects/Objects/Robot/Inputs/Outputs/J206_EtherCAT/Term_1_(D24403100)/Din
ns=1;s=Robot:Inputs/Outputs:J206_EtherCAT:Term_1_(D24403100):Dout,Dout,Dout,Object,Objects/Objects/Robot/Inputs/Outputs/J206_EtherCAT/Term_1_(D24403100)/Dout
ns=1;s=Robot:Inputs/Outputs:J206_EtherCAT:Term_2_(D24403100):Din,Din,Din,Object,Objects/Objects/Robot/Inputs/Outputs/J206_EtherCAT/Term_2_(D24403100)/Din
ns=1;s=Robot:Inputs/Outputs:J206_EtherCAT:Term_2_(D24403100):Dout,Dout,Dout,Object,Objects/Objects/Robot/Inputs/Outputs/J206_EtherCAT/Term_2_(D24403100)/Dout
ns=1;s=Robot:Inputs/Outputs:J206_EtherCAT:Term_3_(D24403100):Din,Din,Din,Object,Objects/Objects/Robot/Inputs/Outputs/J206_EtherCAT/Term_3_(D24403100)/Din
ns=1;s=Robot:Inputs/Outputs:J206_EtherCAT:Term_3_(D24403100):Dout,Dout,Dout,Object,Objects/Objects/Robot/Inputs/Outputs/J206_EtherCAT/Term_3_(D24403100)/Dout
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:configPs0,configPs0,configPs0,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Din/configPs0
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:configPs1,configPs1,configPs1,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Din/configPs1
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:configPs2,configPs2,configPs2,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Din/configPs2
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:mainPowerOk,mainPowerOk,mainPowerOk,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Din/mainPowerOk
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:vbusOk,vbusOk,vbusOk,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Din/vbusOk
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:thermalOk,thermalOk,thermalOk,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Din/thermalOk
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:24vOk,24vOk,24vOk,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Din/24vOk
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:buckfullFbk,buckfullFbk,buckfullFbk,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Din/buckfullFbk
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:mainPowerOk_mem,mainPowerOk_mem,mainPowerOk_mem,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Din/mainPowerOk_mem
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:do0,do0,do0,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Dout/do0
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:do1,do1,do1,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Dout/do1
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:brakeVreduced1,brakeVreduced1,brakeVreduced1,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Dout/brakeVreduced1
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:brakeVreduced2,brakeVreduced2,brakeVreduced2,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Dout/brakeVreduced2
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:hardReset,hardReset,hardReset,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Dout/hardReset
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:toggleCpu,toggleCpu,toggleCpu,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Dout/toggleCpu
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:powerSave,powerSave,powerSave,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Dout/powerSave
ns=1;s=Robot:Inputs/Outputs:PowerSupplyIO:buckfull,buckfull,buckfull,Variable,Objects/Objects/Robot/Inputs/Outputs/PowerSupplyIO/Dout/buckfull
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Ienabling1,Ienabling1,Ienabling1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Ienabling1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Ienabling2,Ienabling2,Ienabling2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Ienabling2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:ImcpEstop1,ImcpEstop1,ImcpEstop1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/ImcpEstop1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:ImcpEstop2,ImcpEstop2,ImcpEstop2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/ImcpEstop2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IwmsAutoL,IwmsAutoL,IwmsAutoL,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IwmsAutoL
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IwmsAutoR,IwmsAutoR,IwmsAutoR,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IwmsAutoR
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IwmsManuS,IwmsManuS,IwmsManuS,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IwmsManuS
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IwmsRestart,IwmsRestart,IwmsRestart,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IwmsRestart
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusiA1,IusiA1,IusiA1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusiA1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusiA2,IusiA2,IusiA2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusiA2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusiB1,IusiB1,IusiB1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusiB1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusiB2,IusiB2,IusiB2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusiB2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusiC1,IusiC1,IusiC1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusiC1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusiC2,IusiC2,IusiC2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusiC2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusiD1,IusiD1,IusiD1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusiD1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusiD2,IusiD2,IusiD2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusiD2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Isto1,Isto1,Isto1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Isto1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Isto2,Isto2,Isto2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Isto2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusoA1,IusoA1,IusoA1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusoA1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusoA2,IusoA2,IusoA2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusoA2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusoB1,IusoB1,IusoB1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusoB1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusoB2,IusoB2,IusoB2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusoB2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusoC1,IusoC1,IusoC1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusoC1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IusoC2,IusoC2,IusoC2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IusoC2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Ibrake1,Ibrake1,Ibrake1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Ibrake1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Ibrake2,Ibrake2,Ibrake2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Ibrake2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Ibrake3,Ibrake3,Ibrake3,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Ibrake3
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Ibrake4,Ibrake4,Ibrake4,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Ibrake4
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Ivalves,Ivalves,Ivalves,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Ivalves
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IdsiFSoE,IdsiFSoE,IdsiFSoE,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IdsiFSoE
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IsignalA,IsignalA,IsignalA,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IsignalA
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IsignalB,IsignalB,IsignalB,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IsignalB
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IsignalC,IsignalC,IsignalC,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IsignalC
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IsignalD,IsignalD,IsignalD,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IsignalD
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Izone1,Izone1,Izone1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Izone1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Izone2,Izone2,Izone2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Izone2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Izone3,Izone3,Izone3,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Izone3
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Izone4,Izone4,Izone4,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Izone4
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Iss1,Iss1,Iss1,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Iss1
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Iss2,Iss2,Iss2,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Iss2
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:ItoggleRsi,ItoggleRsi,ItoggleRsi,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/ItoggleRsi
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Isbc,Isbc,Isbc,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Isbc
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IfastSpeed,IfastSpeed,IfastSpeed,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IfastSpeed
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IsafePos,IsafePos,IsafePos,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IsafePos
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IsafeVel,IsafeVel,IsafeVel,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IsafeVel
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IsafeRec,IsafeRec,IsafeRec,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IsafeRec
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IautoL,IautoL,IautoL,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IautoL
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IautoR,IautoR,IautoR,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IautoR
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:ImanuS,ImanuS,ImanuS,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/ImanuS
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:ImanuF,ImanuF,ImanuF,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/ImanuF
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IserviceMode,IserviceMode,IserviceMode,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IserviceMode
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Iss2Restart,Iss2Restart,Iss2Restart,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Iss2Restart
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IfastMode,IfastMode,IfastMode,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IfastMode
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IserviceAuto,IserviceAuto,IserviceAuto,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IserviceAuto
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Ibrake1mask,Ibrake1mask,Ibrake1mask,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Ibrake1mask
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Ibrake2mask,Ibrake2mask,Ibrake2mask,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Ibrake2mask
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Ibrake3mask,Ibrake3mask,Ibrake3mask,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Ibrake3mask
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:Ibrake4mask,Ibrake4mask,Ibrake4mask,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/Ibrake4mask
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IbrakeReleaseMode,IbrakeReleaseMode,IbrakeReleaseMode,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IbrakeReleaseMode
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IbrakeTestMode,IbrakeTestMode,IbrakeTestMode,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IbrakeTestMode
ns=1;s=Robot:Inputs/Outputs:Rsi9IO:IsafeState,IsafeState,IsafeState,Variable,Objects/Objects/Robot/Inputs/Outputs/Rsi9IO/Din/IsafeState
